cliente_id,edad,meses_cliente,gasto_mensual_promedio,frecuencia_compra_mensual,tickets_soporte,categoria_preferida,region,ultima_compra_dias,se_queda
CLI-04369,28,35,59463,3.82,1,ThinkPad Business,Metropolitana,26,1
CLI-04370,43,16,121989,1.26,0,Mini PCs / SBC,Biobío,20,1
CLI-04371,23,41,249415,0.7,0,Tarjetas Gráficas,Antofagasta,110,1
CLI-04372,42,13,259614,0.82,1,ThinkPad Business,Metropolitana,8,1
CLI-04373,39,10,85778,0.24,0,ThinkPad Business,Metropolitana,15,1
CLI-04374,27,11,172176,1.06,0,ThinkPad Business,Biobío,10,1
CLI-04375,42,27,224840,1.01,0,Tarjetas Gráficas,Biobío,146,0
CLI-04376,45,25,48603,1.02,0,ThinkPad Business,Valparaíso,155,0
CLI-04377,48,25,190590,0.58,1,Laptops Vintage,Araucanía,81,1
CLI-04378,30,20,147067,0.16,1,ThinkPad Business,Valparaíso,33,0
CLI-04379,45,16,205391,0.53,2,Laptops Vintage,Valparaíso,20,0
CLI-04380,27,9,141078,0.1,1,Laptops Compactas,Valparaíso,26,1
CLI-04381,39,4,153512,0.35,1,ThinkPad Business,Valparaíso,85,0
CLI-04382,52,26,98803,3.06,0,Tarjetas Gráficas,Antofagasta,50,1
CLI-04383,31,3,345717,1.55,2,Laptops Vintage,Valparaíso,14,1
CLI-04384,42,5,95824,0.53,1,ThinkPad Business,Metropolitana,62,0
CLI-04385,47,4,408898,0.12,0,Mini PCs / SBC,Araucanía,21,1
CLI-04386,18,19,175125,0.84,3,ThinkPad Business,Antofagasta,33,0
CLI-04387,28,24,237888,0.1,1,ThinkPad Business,Metropolitana,29,1
CLI-04388,41,13,209223,0.29,0,ThinkPad Business,Metropolitana,42,1
CLI-04389,31,10,98796,0.33,0,ThinkPad Business,Antofagasta,95,0
CLI-04390,31,25,110826,0.1,0,Laptops Compactas,Metropolitana,28,1
CLI-04391,41,15,519249,3.49,0,Tarjetas Gráficas,Metropolitana,110,1
CLI-04392,18,32,106886,0.96,0,ThinkPad Business,Metropolitana,40,0
CLI-04393,34,23,298756,0.66,1,ThinkPad Business,Araucanía,4,1
CLI-04394,33,5,149989,0.88,2,Mini PCs / SBC,Valparaíso,146,0
CLI-04395,38,12,301842,1.61,1,ThinkPad Business,Metropolitana,21,1
CLI-04396,44,9,75901,0.49,0,Laptops Vintage,Metropolitana,25,1
CLI-04397,47,28,211012,0.56,0,ThinkPad Business,Araucanía,8,1
CLI-04398,28,23,600000,0.63,1,Laptops Compactas,Metropolitana,56,1
CLI-04399,30,105,221362,0.1,0,Tarjetas Gráficas,Araucanía,32,1
CLI-04400,25,31,145540,0.15,1,Tarjetas Gráficas,Antofagasta,9,1
CLI-04401,38,3,130155,4.28,0,Tarjetas Gráficas,Antofagasta,17,1
CLI-04402,25,40,156170,1.76,1,Laptops Vintage,Metropolitana,22,1
CLI-04403,40,15,48815,1.08,2,Laptops Vintage,Metropolitana,6,1
CLI-04404,60,36,436007,1.75,2,Tarjetas Gráficas,Araucanía,61,1
CLI-04405,51,6,188580,0.16,1,ThinkPad Business,Biobío,14,1
CLI-04406,34,9,146610,0.89,1,Laptops Vintage,Metropolitana,75,1
CLI-04407,23,29,111569,0.92,2,Laptops Compactas,Antofagasta,28,1
CLI-04408,29,5,269685,1.85,1,Laptops Vintage,Antofagasta,109,1
CLI-04409,40,15,210544,0.37,1,ThinkPad Business,Valparaíso,17,1
CLI-04410,36,5,209391,0.1,1,Laptops Vintage,Metropolitana,74,1
CLI-04411,19,18,139501,0.3,1,Laptops Vintage,Biobío,62,1
CLI-04412,43,111,60229,0.13,0,Laptops Compactas,Valparaíso,49,1
CLI-04413,51,65,50803,0.34,1,Mini PCs / SBC,Metropolitana,15,1
CLI-04414,21,7,64292,0.18,0,Laptops Compactas,Metropolitana,16,1
CLI-04415,21,6,81141,0.9,2,Laptops Vintage,Biobío,82,0
CLI-04416,61,14,80823,2.3,2,Mini PCs / SBC,Valparaíso,73,1
CLI-04417,38,43,193625,2.18,0,Laptops Vintage,Biobío,35,1
CLI-04418,43,8,37813,0.58,0,Mini PCs / SBC,Antofagasta,137,0
CLI-04419,26,6,98256,0.49,0,Mini PCs / SBC,Metropolitana,19,1
CLI-04420,39,25,104792,0.42,1,ThinkPad Business,Metropolitana,46,0
CLI-04421,25,18,95058,0.1,0,Laptops Vintage,Araucanía,17,1
CLI-04422,39,39,119692,0.37,3,ThinkPad Business,Metropolitana,70,1
CLI-04423,32,18,146258,0.17,0,Laptops Vintage,Metropolitana,3,1
CLI-04424,18,4,61610,2.32,1,Laptops Compactas,Metropolitana,140,1
CLI-04425,37,18,193120,3.06,2,Mini PCs / SBC,Valparaíso,70,1
CLI-04426,42,8,92649,0.32,1,Laptops Vintage,Araucanía,79,0
CLI-04427,45,19,55615,1.14,0,ThinkPad Business,Metropolitana,18,1
CLI-04428,48,58,326930,0.11,1,Tarjetas Gráficas,Metropolitana,64,1
CLI-04429,36,41,83945,0.47,1,ThinkPad Business,Antofagasta,48,0
CLI-04430,34,43,259885,0.3,0,Laptops Vintage,Valparaíso,98,1
CLI-04431,41,11,157910,1.91,1,Mini PCs / SBC,Metropolitana,42,1
CLI-04432,38,54,83106,0.1,2,ThinkPad Business,Araucanía,78,1
CLI-04433,48,9,162987,0.1,0,Tarjetas Gráficas,Biobío,23,1
CLI-04434,39,23,197228,0.38,2,Laptops Vintage,Valparaíso,60,0
CLI-04435,53,50,56940,2.82,1,ThinkPad Business,Metropolitana,159,0
CLI-04436,31,20,142557,0.19,0,ThinkPad Business,Biobío,59,1
CLI-04437,28,16,132916,1.48,0,Tarjetas Gráficas,Metropolitana,35,1
CLI-04438,42,59,146501,0.47,1,Laptops Vintage,Araucanía,46,1
CLI-04439,18,23,117404,0.84,1,ThinkPad Business,Antofagasta,59,1
CLI-04440,31,29,600000,2.29,1,Mini PCs / SBC,Metropolitana,36,1
CLI-04441,36,20,169175,3.1,0,ThinkPad Business,Metropolitana,61,1
CLI-04442,28,62,170621,2.16,2,Tarjetas Gráficas,Metropolitana,23,0
CLI-04443,23,18,160875,0.64,1,Laptops Vintage,Metropolitana,13,1
CLI-04444,31,45,600000,0.1,0,Tarjetas Gráficas,Metropolitana,1,1
CLI-04445,18,14,141268,0.77,0,ThinkPad Business,Valparaíso,25,1
CLI-04446,38,21,139759,0.36,1,ThinkPad Business,Metropolitana,74,1
CLI-04447,37,8,167667,0.1,0,Tarjetas Gráficas,Metropolitana,1,0
CLI-04448,46,29,309491,0.36,1,ThinkPad Business,Biobío,72,1
CLI-04449,43,30,119360,0.6,1,Tarjetas Gráficas,Metropolitana,55,0
CLI-04450,20,19,54415,1.25,1,ThinkPad Business,Metropolitana,11,1
CLI-04451,34,45,81410,1.24,0,Mini PCs / SBC,Valparaíso,99,1
CLI-04452,42,17,452127,1.7,1,Tarjetas Gráficas,Biobío,30,1
CLI-04453,36,11,140410,0.45,1,Laptops Vintage,Valparaíso,6,1
CLI-04454,18,8,255858,0.47,0,Mini PCs / SBC,Biobío,117,1
CLI-04455,31,9,167764,2.21,0,Mini PCs / SBC,Metropolitana,21,1
CLI-04456,43,9,93191,0.53,1,Mini PCs / SBC,Metropolitana,180,0
CLI-04457,50,20,295686,0.61,0,Tarjetas Gráficas,Antofagasta,42,1
CLI-04458,39,40,266761,0.42,1,Tarjetas Gráficas,Metropolitana,19,1
CLI-04459,47,12,30282,0.25,1,Tarjetas Gráficas,Araucanía,69,0
CLI-04460,32,20,132544,0.57,0,Laptops Vintage,Antofagasta,157,0
CLI-04461,47,29,47269,1.4,2,ThinkPad Business,Araucanía,131,0
CLI-04462,50,31,173055,0.8,1,Tarjetas Gráficas,Metropolitana,6,1
CLI-04463,55,35,372809,1.78,2,Laptops Compactas,Metropolitana,8,1
CLI-04464,49,12,566373,1.6,1,Laptops Compactas,Antofagasta,7,1
CLI-04465,39,35,85372,0.26,0,ThinkPad Business,Valparaíso,103,0
CLI-04466,52,15,73859,0.26,0,Tarjetas Gráficas,Metropolitana,36,1
CLI-04467,23,28,152740,0.72,0,Laptops Compactas,Metropolitana,33,1
CLI-04468,35,48,137379,0.74,2,Laptops Vintage,Antofagasta,65,1
CLI-04469,41,37,190178,1.13,1,Tarjetas Gráficas,Araucanía,48,1
CLI-04470,52,13,333282,0.8,0,Tarjetas Gráficas,Biobío,1,1
CLI-04471,43,9,384577,0.15,3,Mini PCs / SBC,Metropolitana,17,1
CLI-04472,18,60,121887,0.6,1,ThinkPad Business,Metropolitana,38,1
CLI-04473,41,12,85143,2.53,1,Tarjetas Gráficas,Metropolitana,70,1
CLI-04474,26,18,38487,0.22,0,ThinkPad Business,Araucanía,20,1
CLI-04475,32,9,145221,0.3,1,Tarjetas Gráficas,Metropolitana,24,0
CLI-04476,33,3,343530,0.67,0,ThinkPad Business,Antofagasta,20,1
CLI-04477,31,16,184912,1.07,0,Mini PCs / SBC,Biobío,11,1
CLI-04478,19,3,63433,0.41,0,Laptops Vintage,Metropolitana,146,0
CLI-04479,30,7,165093,0.11,0,ThinkPad Business,Valparaíso,2,1
CLI-04480,20,23,131801,0.48,2,ThinkPad Business,Biobío,8,0
CLI-04481,33,18,240354,0.63,0,Tarjetas Gráficas,Metropolitana,7,1
CLI-04482,35,5,522909,1.22,1,Tarjetas Gráficas,Antofagasta,38,1
CLI-04483,50,27,210885,0.71,0,Tarjetas Gráficas,Valparaíso,8,1
CLI-04484,28,46,356350,0.14,0,ThinkPad Business,Metropolitana,85,1
CLI-04485,39,7,272698,0.51,2,Laptops Vintage,Metropolitana,75,0
CLI-04486,24,29,204567,2.24,0,Tarjetas Gráficas,Biobío,2,1
CLI-04487,32,47,163480,0.1,0,Mini PCs / SBC,Biobío,9,1
CLI-04488,33,16,118630,1.73,2,Mini PCs / SBC,Biobío,31,0
CLI-04489,28,13,25336,4.06,3,Laptops Compactas,Metropolitana,22,1
CLI-04490,28,13,138136,0.77,0,Laptops Vintage,Valparaíso,37,0
CLI-04491,44,24,46759,0.28,1,Laptops Vintage,Araucanía,45,0
CLI-04492,47,93,436026,0.86,1,Laptops Vintage,Araucanía,1,1
CLI-04493,35,54,392782,0.1,1,Tarjetas Gráficas,Metropolitana,39,1
CLI-04494,28,24,56709,0.54,2,Laptops Compactas,Valparaíso,7,1
CLI-04495,25,26,17747,1.33,1,Mini PCs / SBC,Valparaíso,28,0
CLI-04496,50,41,235650,0.1,0,ThinkPad Business,Metropolitana,21,1
CLI-04497,35,16,94825,0.8,0,Tarjetas Gráficas,Metropolitana,40,1
CLI-04498,28,13,61607,1.18,0,ThinkPad Business,Biobío,1,1
CLI-04499,41,3,231784,1.19,1,Laptops Vintage,Metropolitana,317,0
CLI-04500,20,4,116947,0.97,1,Laptops Vintage,Metropolitana,23,1
CLI-04501,35,4,118642,0.37,0,Mini PCs / SBC,Valparaíso,69,0
CLI-04502,46,30,217460,0.96,1,Laptops Compactas,Metropolitana,112,0
CLI-04503,41,9,263522,0.64,1,Laptops Vintage,Antofagasta,75,1
CLI-04504,40,118,85072,1.99,1,Mini PCs / SBC,Araucanía,53,1
CLI-04505,33,28,257907,1.34,0,Mini PCs / SBC,Metropolitana,15,1
CLI-04506,34,41,19827,1.08,0,Laptops Vintage,Metropolitana,113,0
CLI-04507,29,9,487586,1.41,0,Mini PCs / SBC,Antofagasta,1,1
CLI-04508,28,7,239123,0.1,0,Mini PCs / SBC,Metropolitana,14,1
CLI-04509,28,60,311023,1.41,2,Tarjetas Gráficas,Metropolitana,67,1
CLI-04510,41,4,179993,0.4,1,ThinkPad Business,Valparaíso,3,1
CLI-04511,31,15,50732,4.23,1,ThinkPad Business,Araucanía,70,1
CLI-04512,44,9,159686,0.1,1,Laptops Compactas,Metropolitana,178,0
CLI-04513,30,32,103033,1.24,0,Mini PCs / SBC,Biobío,1,1
CLI-04514,37,4,51357,0.98,1,Laptops Compactas,Metropolitana,65,0
CLI-04515,37,10,130144,0.45,2,Laptops Compactas,Metropolitana,25,1
CLI-04516,38,10,130452,0.69,2,Laptops Vintage,Valparaíso,5,0
CLI-04517,43,30,88935,0.1,1,Mini PCs / SBC,Metropolitana,39,0
CLI-04518,22,15,98694,1.91,0,Laptops Vintage,Antofagasta,41,1
CLI-04519,39,9,173443,0.1,0,Laptops Vintage,Metropolitana,53,1
CLI-04520,39,7,122914,1.11,2,Laptops Compactas,Biobío,12,1
CLI-04521,44,26,145905,0.15,0,Laptops Compactas,Antofagasta,26,1
CLI-04522,31,17,207082,2.57,1,Laptops Compactas,Antofagasta,21,1
CLI-04523,24,10,109833,0.2,5,ThinkPad Business,Metropolitana,8,0
CLI-04524,29,31,179552,0.6,0,Tarjetas Gráficas,Metropolitana,5,1
CLI-04525,50,8,358438,1.45,1,Laptops Vintage,Metropolitana,97,1
CLI-04526,33,41,429849,0.56,0,ThinkPad Business,Metropolitana,65,1
CLI-04527,37,24,37368,1.55,2,ThinkPad Business,Biobío,77,0
CLI-04528,54,120,126172,1.59,1,Laptops Compactas,Biobío,1,1
CLI-04529,36,27,123291,1.55,2,Laptops Compactas,Metropolitana,15,0
CLI-04530,36,22,166802,0.49,2,Laptops Compactas,Valparaíso,129,1
CLI-04531,50,35,102876,0.39,0,Tarjetas Gráficas,Biobío,75,0
CLI-04532,30,34,71884,0.18,1,Laptops Compactas,Metropolitana,76,0
CLI-04533,23,83,305346,0.8,3,Laptops Vintage,Araucanía,175,0
CLI-04534,24,13,104475,0.27,0,ThinkPad Business,Biobío,1,1
CLI-04535,41,3,183380,0.7,0,Mini PCs / SBC,Biobío,71,1
CLI-04536,19,38,239445,0.2,0,Mini PCs / SBC,Araucanía,133,0
CLI-04537,26,15,142667,0.1,0,Mini PCs / SBC,Metropolitana,38,1
CLI-04538,26,31,32409,0.28,0,Laptops Vintage,Metropolitana,104,1
CLI-04539,27,42,43114,0.37,2,Laptops Compactas,Valparaíso,31,0
CLI-04540,35,14,139215,1.02,1,Laptops Compactas,Biobío,23,1
CLI-04541,51,25,248595,3.22,0,Tarjetas Gráficas,Araucanía,49,1
CLI-04542,32,64,226245,1.07,0,Mini PCs / SBC,Araucanía,31,1
CLI-04543,51,17,137780,1.63,1,Laptops Vintage,Antofagasta,27,0
CLI-04544,18,14,136511,0.48,0,Laptops Compactas,Metropolitana,9,1
CLI-04545,29,9,60458,1.44,1,ThinkPad Business,Biobío,26,1
CLI-04546,46,9,68206,0.19,2,Tarjetas Gráficas,Biobío,149,0
CLI-04547,24,6,85937,1.04,0,ThinkPad Business,Metropolitana,30,1
CLI-04548,26,17,235396,0.88,0,Laptops Compactas,Metropolitana,21,1
CLI-04549,31,38,93570,0.38,2,Tarjetas Gráficas,Biobío,1,1
CLI-04550,25,38,600000,0.4,1,Tarjetas Gráficas,Antofagasta,8,1
CLI-04551,19,45,157912,0.74,1,Laptops Vintage,Araucanía,52,1
CLI-04552,34,37,466255,0.66,2,Laptops Compactas,Biobío,34,1
CLI-04553,47,41,187374,0.3,1,Tarjetas Gráficas,Valparaíso,13,1
CLI-04554,30,23,113191,1.16,1,Laptops Compactas,Metropolitana,49,0
CLI-04555,20,23,116137,0.79,0,Laptops Compactas,Metropolitana,134,0
CLI-04556,41,30,126084,3.14,0,ThinkPad Business,Metropolitana,1,1
CLI-04557,22,78,86286,0.57,1,Mini PCs / SBC,Metropolitana,83,1
CLI-04558,31,11,185127,0.13,0,Mini PCs / SBC,Metropolitana,140,1
CLI-04559,48,14,600000,0.43,2,ThinkPad Business,Araucanía,41,1
CLI-04560,36,9,80953,2.78,2,ThinkPad Business,Antofagasta,42,0
CLI-04561,25,4,134667,0.36,0,Laptops Compactas,Araucanía,32,1
CLI-04562,29,23,112176,0.75,1,Laptops Vintage,Metropolitana,24,1
CLI-04563,37,6,148060,0.47,0,ThinkPad Business,Metropolitana,68,0
CLI-04564,30,11,104023,1.14,0,Laptops Vintage,Antofagasta,39,1
CLI-04565,28,88,111318,0.99,1,Laptops Vintage,Metropolitana,127,1
CLI-04566,39,21,600000,0.68,1,Mini PCs / SBC,Antofagasta,42,1
CLI-04567,29,44,137862,0.92,1,Laptops Compactas,Metropolitana,20,1
CLI-04568,31,26,69596,1.29,1,Laptops Compactas,Metropolitana,39,1
CLI-04569,46,27,158386,0.1,0,Laptops Compactas,Metropolitana,9,1
CLI-04570,39,53,144013,0.2,0,Laptops Compactas,Valparaíso,42,1
CLI-04571,32,7,25954,1.13,1,Mini PCs / SBC,Valparaíso,20,1
CLI-04572,43,71,600000,0.29,0,Tarjetas Gráficas,Araucanía,39,1
CLI-04573,30,28,129491,0.5,1,Laptops Compactas,Valparaíso,7,1
CLI-04574,33,8,108415,0.1,3,Laptops Compactas,Metropolitana,66,0
CLI-04575,35,27,255973,1.09,0,Tarjetas Gráficas,Biobío,7,1
CLI-04576,32,26,413954,1.52,0,Tarjetas Gráficas,Araucanía,54,1
CLI-04577,18,10,184020,0.86,0,Tarjetas Gráficas,Biobío,116,0
CLI-04578,25,50,412888,0.29,2,Laptops Compactas,Metropolitana,67,1
CLI-04579,31,6,256633,1.34,2,Laptops Vintage,Metropolitana,42,1
CLI-04580,60,8,292014,0.34,1,Mini PCs / SBC,Araucanía,11,1
CLI-04581,27,76,206879,0.52,1,Laptops Vintage,Metropolitana,65,1
CLI-04582,22,15,600000,0.59,0,Mini PCs / SBC,Antofagasta,1,1
CLI-04583,46,8,131475,0.1,3,Laptops Compactas,Biobío,27,0
CLI-04584,20,76,230558,0.1,1,Mini PCs / SBC,Metropolitana,62,1
CLI-04585,36,12,244148,0.38,0,Tarjetas Gráficas,Metropolitana,85,1
CLI-04586,39,14,128354,1.25,0,Tarjetas Gráficas,Metropolitana,33,0
CLI-04587,25,23,245819,0.63,1,Laptops Vintage,Biobío,39,1
CLI-04588,34,4,134183,1.03,1,Tarjetas Gráficas,Metropolitana,14,1
CLI-04589,18,15,23261,0.41,1,ThinkPad Business,Metropolitana,5,0
CLI-04590,43,7,105872,1.7,1,Mini PCs / SBC,Biobío,173,1
CLI-04591,21,41,147882,0.27,1,Tarjetas Gráficas,Antofagasta,41,1
CLI-04592,44,13,58634,0.3,0,Laptops Compactas,Biobío,70,0
CLI-04593,33,17,239287,0.25,0,Tarjetas Gráficas,Biobío,18,1
CLI-04594,31,20,76552,1.87,2,Laptops Vintage,Metropolitana,18,1
CLI-04595,41,28,200506,0.18,0,ThinkPad Business,Biobío,100,0
CLI-04596,25,33,246574,0.37,0,Tarjetas Gráficas,Metropolitana,81,1
CLI-04597,42,23,29680,0.1,0,Laptops Vintage,Metropolitana,16,1
CLI-04598,39,5,108242,0.28,0,Mini PCs / SBC,Metropolitana,26,1
CLI-04599,18,19,152052,0.1,0,Tarjetas Gráficas,Valparaíso,40,1
CLI-04600,24,49,116783,2.32,2,Laptops Vintage,Valparaíso,63,1
CLI-04601,33,37,206414,1.5,1,Laptops Compactas,Valparaíso,12,1
CLI-04602,39,13,420895,0.33,2,ThinkPad Business,Araucanía,18,1
CLI-04603,32,32,251748,0.1,1,ThinkPad Business,Araucanía,17,1
CLI-04604,41,17,262718,0.31,0,Laptops Compactas,Metropolitana,60,1
CLI-04605,31,3,149849,0.82,1,Mini PCs / SBC,Biobío,70,1
CLI-04606,36,20,138486,0.66,1,Laptops Vintage,Metropolitana,20,1
CLI-04607,40,31,41202,0.69,0,Mini PCs / SBC,Araucanía,62,0
CLI-04608,18,28,87849,0.56,0,Tarjetas Gráficas,Metropolitana,52,0
CLI-04609,39,13,162014,0.48,0,Mini PCs / SBC,Valparaíso,1,1
CLI-04610,27,5,221160,0.1,1,ThinkPad Business,Metropolitana,119,1
CLI-04611,28,14,103249,0.1,1,Laptops Vintage,Antofagasta,21,0
CLI-04612,45,8,159826,1.07,0,Tarjetas Gráficas,Metropolitana,83,1
CLI-04613,47,12,67173,0.82,2,Mini PCs / SBC,Valparaíso,27,0
CLI-04614,34,9,214582,0.4,0,Mini PCs / SBC,Araucanía,28,1
CLI-04615,55,120,129996,1.81,2,Laptops Compactas,Metropolitana,3,1
CLI-04616,51,18,238604,0.58,1,Laptops Vintage,Metropolitana,51,1
CLI-04617,48,18,221126,0.96,0,ThinkPad Business,Metropolitana,34,1
CLI-04618,40,36,240642,0.53,1,ThinkPad Business,Metropolitana,6,1
CLI-04619,27,20,46205,0.1,2,ThinkPad Business,Metropolitana,8,1
CLI-04620,21,22,44879,0.13,1,Mini PCs / SBC,Araucanía,12,0
CLI-04621,27,25,107797,0.34,0,Laptops Compactas,Antofagasta,105,0
CLI-04622,40,5,111461,0.1,0,Laptops Compactas,Antofagasta,69,1
CLI-04623,46,15,88838,1.06,1,ThinkPad Business,Metropolitana,11,1
CLI-04624,28,20,175009,0.63,1,Laptops Compactas,Araucanía,49,1
CLI-04625,37,34,183839,0.42,0,Laptops Compactas,Metropolitana,170,1
CLI-04626,29,23,122993,0.14,2,ThinkPad Business,Araucanía,2,0
CLI-04627,43,22,75573,0.1,0,Mini PCs / SBC,Biobío,30,1
CLI-04628,35,6,146246,1.93,1,Laptops Vintage,Metropolitana,56,1
CLI-04629,28,32,242191,2.97,1,Laptops Vintage,Araucanía,97,1
CLI-04630,24,41,150442,0.55,1,Tarjetas Gráficas,Metropolitana,51,1
CLI-04631,18,54,213936,0.35,1,Laptops Vintage,Metropolitana,41,1
CLI-04632,24,33,351971,1.05,0,Laptops Compactas,Biobío,128,0
CLI-04633,30,30,130251,0.1,1,Tarjetas Gráficas,Metropolitana,24,1
CLI-04634,25,30,80396,0.1,1,Mini PCs / SBC,Biobío,1,1
CLI-04635,26,90,47250,1.44,0,Laptops Compactas,Metropolitana,4,1
CLI-04636,34,6,52303,0.24,2,Laptops Compactas,Metropolitana,10,1
CLI-04637,18,25,42797,1.34,0,Laptops Compactas,Metropolitana,55,1
CLI-04638,44,11,276962,1.71,0,Tarjetas Gráficas,Araucanía,41,1
CLI-04639,18,10,31676,0.1,1,Mini PCs / SBC,Metropolitana,38,1
CLI-04640,18,101,196882,0.9,0,Tarjetas Gráficas,Metropolitana,37,1
CLI-04641,33,43,98602,0.26,0,Laptops Compactas,Biobío,30,1
CLI-04642,51,23,89806,0.1,0,ThinkPad Business,Metropolitana,21,1
CLI-04643,40,12,182119,0.72,0,Laptops Compactas,Metropolitana,19,1
CLI-04644,53,4,78118,4.86,0,Mini PCs / SBC,Metropolitana,124,1
CLI-04645,34,49,346703,0.63,1,ThinkPad Business,Valparaíso,122,1
CLI-04646,44,15,160753,0.15,1,ThinkPad Business,Antofagasta,77,0
CLI-04647,43,102,49002,1.45,0,Mini PCs / SBC,Araucanía,36,1
CLI-04648,27,42,194304,0.1,0,Laptops Vintage,Antofagasta,199,1
CLI-04649,31,8,303664,1.15,0,ThinkPad Business,Metropolitana,91,1
CLI-04650,21,14,72328,0.37,0,ThinkPad Business,Antofagasta,62,0
CLI-04651,39,42,176310,0.47,0,Laptops Compactas,Valparaíso,6,1
CLI-04652,31,4,116053,0.75,0,ThinkPad Business,Araucanía,45,1
CLI-04653,33,14,69962,1.56,0,Laptops Compactas,Valparaíso,53,0
CLI-04654,35,16,102527,0.6,0,Tarjetas Gráficas,Antofagasta,7,0
CLI-04655,23,12,201461,1.56,0,Tarjetas Gráficas,Metropolitana,15,1
CLI-04656,41,19,455967,0.21,3,Laptops Compactas,Biobío,93,1
CLI-04657,31,6,37066,4.03,2,Mini PCs / SBC,Biobío,14,1
CLI-04658,46,48,121303,0.38,0,Laptops Vintage,Metropolitana,1,1
CLI-04659,32,25,98673,0.44,1,Laptops Vintage,Metropolitana,118,0
CLI-04660,28,10,108134,1.49,1,Tarjetas Gráficas,Metropolitana,3,1
CLI-04661,34,16,93892,0.67,0,ThinkPad Business,Antofagasta,37,1
CLI-04662,36,10,416950,0.1,0,Laptops Compactas,Metropolitana,113,1
CLI-04663,36,61,104491,1.05,1,Mini PCs / SBC,Metropolitana,157,1
CLI-04664,36,10,108152,0.28,2,ThinkPad Business,Metropolitana,18,1
CLI-04665,35,120,150568,2.35,1,Laptops Compactas,Metropolitana,75,1
CLI-04666,19,44,140926,0.1,3,Laptops Compactas,Metropolitana,1,0
CLI-04667,37,19,95849,0.11,2,ThinkPad Business,Metropolitana,65,1
CLI-04668,18,45,118588,1.29,0,Laptops Vintage,Valparaíso,4,1
CLI-04669,34,26,266650,2.06,0,Mini PCs / SBC,Valparaíso,26,1
CLI-04670,24,61,84656,0.1,1,Laptops Vintage,Metropolitana,21,1
CLI-04671,48,88,117603,0.45,1,ThinkPad Business,Antofagasta,34,1
CLI-04672,46,7,91386,0.1,0,Tarjetas Gráficas,Biobío,17,1
CLI-04673,33,7,511641,0.24,0,ThinkPad Business,Metropolitana,8,1
CLI-04674,33,29,121429,0.32,2,Laptops Vintage,Valparaíso,1,0
CLI-04675,33,29,39392,1.21,1,Tarjetas Gráficas,Metropolitana,1,1
CLI-04676,43,26,179558,0.3,2,Laptops Compactas,Metropolitana,33,1
CLI-04677,30,13,35944,0.1,1,Tarjetas Gráficas,Valparaíso,4,0
CLI-04678,28,7,146442,0.1,1,ThinkPad Business,Biobío,40,0
CLI-04679,44,12,600000,0.66,1,ThinkPad Business,Metropolitana,155,1
CLI-04680,21,13,36607,0.11,1,Laptops Vintage,Valparaíso,16,0
CLI-04681,26,12,88202,0.94,1,Tarjetas Gráficas,Valparaíso,24,1
CLI-04682,34,7,185375,1.48,1,Mini PCs / SBC,Biobío,35,1
CLI-04683,36,27,107709,1.2,0,Laptops Compactas,Araucanía,15,0
CLI-04684,20,11,207347,0.48,2,Laptops Vintage,Araucanía,41,1
CLI-04685,58,4,303449,0.58,0,Laptops Vintage,Valparaíso,18,1
CLI-04686,28,6,221598,0.3,2,Tarjetas Gráficas,Valparaíso,25,1
CLI-04687,28,74,30862,0.99,3,Mini PCs / SBC,Araucanía,7,0
CLI-04688,43,11,78496,0.1,0,Mini PCs / SBC,Metropolitana,49,1
CLI-04689,48,83,193332,0.32,1,ThinkPad Business,Metropolitana,54,1
CLI-04690,39,17,91361,1.28,1,Tarjetas Gráficas,Biobío,12,1
CLI-04691,21,6,236957,0.1,2,ThinkPad Business,Biobío,7,1
CLI-04692,40,73,264737,2.02,0,Laptops Compactas,Metropolitana,32,1
CLI-04693,36,11,125238,0.5,1,Mini PCs / SBC,Biobío,69,1
CLI-04694,35,50,53751,0.21,1,Mini PCs / SBC,Biobío,3,0
CLI-04695,50,16,67788,0.34,0,ThinkPad Business,Metropolitana,22,0
CLI-04696,37,52,84802,0.46,1,Laptops Compactas,Metropolitana,19,1
CLI-04697,55,65,120951,0.23,1,Tarjetas Gráficas,Biobío,87,0
CLI-04698,40,24,46672,0.18,0,Tarjetas Gráficas,Metropolitana,79,0
CLI-04699,28,49,123700,0.62,1,Mini PCs / SBC,Metropolitana,26,1
CLI-04700,28,15,174511,1.96,0,Laptops Vintage,Biobío,56,1
CLI-04701,55,69,123488,0.11,0,Tarjetas Gráficas,Metropolitana,21,1
CLI-04702,26,4,61997,1.22,1,ThinkPad Business,Biobío,60,0
CLI-04703,20,45,143313,0.12,1,ThinkPad Business,Biobío,24,0
CLI-04704,28,4,230586,1.29,0,Laptops Compactas,Araucanía,88,1
CLI-04705,26,43,130462,1.53,1,Laptops Compactas,Metropolitana,54,1
CLI-04706,24,120,237156,0.24,1,Mini PCs / SBC,Araucanía,21,1
CLI-04707,27,59,61126,2.36,1,ThinkPad Business,Antofagasta,63,1
CLI-04708,43,64,185482,0.1,1,Laptops Vintage,Biobío,83,0
CLI-04709,37,28,44750,0.19,1,Laptops Compactas,Metropolitana,23,0
CLI-04710,45,49,37942,1.05,1,ThinkPad Business,Valparaíso,10,1
CLI-04711,19,34,160215,0.41,4,Mini PCs / SBC,Araucanía,61,1
CLI-04712,22,11,120874,0.76,0,ThinkPad Business,Biobío,1,1
